CaseOrder,Churn,Outage_sec_perweek,Yearly_equip_failure,Income,Email,Contacts,Techie,Contract,Multiple,Tenure,MonthlyCharge,Bandwidth_GB_Year
1938,No,11.29289964,0,137589.2,10,2,No,Month-to-month,No,11.04013684,159.983006,1281.961793
1939,Yes,10.42980353,0,10349.38,17,1,No,Month-to-month,Yes,2.24841574,184.963371,1115.319187
1940,No,8.955177991,3,9324.27,15,2,No,Month-to-month,No,13.03967126,159.965008,1324.519398
1941,Yes,5.706642926,0,23026.89,15,1,No,Two Year,Yes,3.637134041,265.146969,1114.124252
1942,Yes,7.560121916,1,13719.94,12,2,No,Two Year,Yes,9.660168743,152.462354,1510.790984
1943,No,12.58527236,1,47635.23,10,1,No,Month-to-month,No,8.721771003,142.500692,1402.374111
1944,Yes,13.29065491,1,49270.7,9,0,Yes,Month-to-month,Yes,24.37711744,204.961033,2463.393795
1945,No,8.541648101,2,8982.13,10,1,No,Two Year,No,7.017918254,164.988941,943.490788
1946,No,6.002354266,0,30593.51,12,1,Yes,Month-to-month,No,1.235589507,127.506726,296.9963678
1947,No,8.089726776,0,8507.14,8,1,No,Two Year,No,3.892424053,124.97808,390.381346
1948,No,6.413780429,0,21084.49,20,1,Yes,Month-to-month,No,21.6132385,127.473844,2467.669888
1949,No,12.90458773,0,99199.26,5,1,No,One year,No,4.238632927,137.487242,590.602719
1950,Yes,10.00892011,0,32720.43,13,1,No,Month-to-month,No,22.04436191,202.649979,3098.243332
1951,Yes,13.57970425,0,8228.16,18,1,Yes,Month-to-month,Yes,1.770031252,230.134352,907.2442013
1952,Yes,9.197938249,0,29966.23,17,2,No,Two Year,No,1.00025934,187.609354,1154.39778
1953,No,9.654031047,1,96126.76,16,3,No,Month-to-month,No,21.1307851,137.487242,1807.178649
1954,Yes,9.595766472,1,10907.78,8,4,Yes,Month-to-month,No,21.4708673,212.669463,2504.245348
1955,No,9.249991739,0,37816.75,16,1,No,Month-to-month,No,16.56587766,114.983787,1645.259689
1956,No,12.79582565,0,20429.65,13,0,No,One year,No,23.11577242,175.133074,2454.262177
1957,No,11.23137848,0,72927.6,15,2,No,One year,No,8.355760951,172.457857,1031.509395
1958,Yes,7.960834129,0,12895.65,17,1,No,Two Year,Yes,14.21751959,277.63748,1906.330177
1959,Yes,4.630760428,0,29653.48,12,2,No,Month-to-month,No,11.42145103,187.609354,1971.843122
1960,No,6.771136717,1,84185.38,9,2,Yes,One year,No,10.99607752,159.951231,1120.873005
1961,No,8.574863899,1,15369.78,16,0,No,Two Year,No,2.867284438,102.474625,527.3823713
1962,Yes,7.754485939,0,45577.26,13,2,No,Month-to-month,Yes,8.205103396,229.993134,1288.925148
1963,Yes,6.899189425,0,19992.77,17,1,No,Month-to-month,No,9.878308737,162.460772,1647.420385
1964,No,9.296497381,0,38137.48,13,2,No,Month-to-month,No,3.27055489,139.983006,911.5267548
1965,No,15.78937082,0,17762.55,9,0,No,Month-to-month,No,13.59949293,92.455141,1587.688033
1966,Yes,9.278437133,0,18493.34,16,1,Yes,Two Year,No,7.757685471,222.628057,1772.090821
1967,Yes,11.98468923,0,43296.9,16,0,No,Two Year,Yes,10.98734966,247.664655,2079.818241
1968,No,10.209012,1,17172.32,16,3,No,One year,Yes,7.98560378,162.45383,1367.4247
1969,Yes,11.87237678,0,27687.94,11,0,Yes,Month-to-month,No,3.391969552,207.609354,738.5002845
1970,No,8.985344623,0,29613.46,10,0,No,Two Year,Yes,6.393598693,172.470522,1269.403112
1971,No,3.577496502,0,20926.46,13,0,No,Two Year,No,19.13168856,137.461553,1729.615672
1972,Yes,7.552930534,1,9758.3,15,0,No,Month-to-month,Yes,10.98841039,169.967067,1267.471074
1973,Yes,8.856522955,0,24805.02,13,2,Yes,Month-to-month,Yes,1.268992493,240.114868,715.7384607
1974,No,11.21140731,1,31324.12,13,2,No,Two Year,No,11.23691953,164.978458,1905.350528
1975,Yes,9.844484181,0,45562.92,13,1,No,Month-to-month,No,14.64298089,184.978458,1597.578464
1976,No,9.577623408,0,35226.26,18,0,No,Month-to-month,Yes,12.57273206,204.979684,1348.141984
1977,Yes,7.083133504,0,54561.94,12,0,Yes,Month-to-month,Yes,4.266309981,149.97755,615.1161821
1978,No,7.979875858,0,9202.1,18,1,No,One year,Yes,14.51274009,164.971516,2029.905606
1979,No,12.17826323,1,27720.0,9,2,No,Two Year,No,16.01233793,129.977753,2010.958936
1980,No,14.00503607,1,33748.05,13,1,No,One year,Yes,14.7212152,169.967067,1576.607681
1981,Yes,14.05737023,0,83416.9,10,3,No,Month-to-month,Yes,5.947501617,184.963371,1330.615859
1982,No,15.63302492,0,67448.07,11,1,No,One year,No,26.68008793,152.479779,2552.12106
1983,No,8.556630945,0,17105.07,7,0,No,Month-to-month,Yes,24.77325806,179.947583,2234.450325
1984,No,10.51538905,1,48915.51,12,1,Yes,Two Year,Yes,8.856546048,162.465269,1457.990407
1985,No,10.28022332,0,32992.62,12,2,No,Month-to-month,No,6.12261616,119.95684,1263.008234
1986,Yes,6.980525959,0,45631.91,13,0,Yes,Two Year,No,8.69123648,169.937833,1299.240934
1987,No,14.69431857,1,26049.03,15,2,No,Month-to-month,No,7.443067222,174.975543,1190.580006
1988,Yes,7.846044789,0,9545.58,10,0,No,Month-to-month,Yes,4.30774917,192.440432,811.9419618
1989,No,10.7511092,1,24717.71,15,2,No,Month-to-month,No,1.277136149,147.460067,246.039373
1990,Yes,7.901812987,0,28162.54,11,1,No,Month-to-month,No,1.722680046,142.515576,457.8089454
1991,Yes,8.398877174,0,33318.12,12,2,No,Month-to-month,Yes,6.217715978,255.155493,1125.77426
1992,Yes,11.02277295,0,56817.96,17,2,No,Month-to-month,No,5.412980331,182.446995,937.3165462
1993,No,11.55209722,0,15762.57,16,2,Yes,Two Year,Yes,21.67433467,182.467607,2230.633867
1994,Yes,8.366713908,0,16584.03,17,0,Yes,Two Year,Yes,3.99171522,185.007692,854.52613
1995,No,12.12132108,0,3666.35,15,1,No,One year,Yes,20.93887792,199.990219,2674.568338
1996,No,6.259396187,2,34264.02,14,1,Yes,Month-to-month,No,5.794641025,119.989722,786.3429747
1997,Yes,11.98417084,1,20680.56,11,1,No,Two Year,Yes,14.91152829,174.958118,2193.593711
1998,Yes,0.5073749,1,64242.12,14,2,Yes,One year,Yes,6.22614246,275.133571,1385.020283
1999,No,10.34140063,1,13655.62,12,0,No,Two Year,Yes,6.093194674,217.472533,1045.580948
2000,Yes,7.625104,0,23805.49,12,0,No,Month-to-month,Yes,10.28304,150.0208,1144.770736
2001,Yes,10.27858,0,74915.44,13,0,No,Month-to-month,Yes,10.50826,242.6573,1724.050425
2002,Yes,4.808304,0,17386.0,7,2,Yes,One year,Yes,1.229945,204.961,570.9128348
2003,No,12.27326,0,8809.37,9,2,No,Month-to-month,No,13.29584,139.9568,1392.096076
2004,Yes,10.09367,0,29856.65,11,0,No,Month-to-month,No,2.105603,129.9915,904.795841
2005,Yes,11.20146,0,84914.28,13,2,No,Month-to-month,Yes,7.976237,242.6326,1410.771138
2006,No,4.681246,0,19789.59,10,2,No,Two Year,Yes,1.293553,144.9607,278.4405252
2007,No,11.99276,1,19091.73,12,0,No,Two Year,Yes,5.982479,275.1336,1418.914101
2008,Yes,7.713017,0,30898.32,12,1,No,One year,No,1.26105,235.1372,1206.875735
2009,Yes,9.013523,1,60536.56,16,1,Yes,One year,Yes,7.698157,177.4945,1683.821351
2010,Yes,8.44455,1,65062.28,10,0,No,Month-to-month,No,2.175619,139.965,888.7773914
2011,Yes,9.749636,0,10305.73,13,0,No,Month-to-month,No,9.390135,162.4608,1574.866243
2012,No,12.46495,0,36381.36,16,1,Yes,One year,No,20.16124,130.0064,1903.284724
2013,Yes,8.4926,0,23978.67,14,3,No,Month-to-month,No,8.433722,172.4579,1042.452905
2014,No,12.91472,1,68557.22,10,0,No,One year,No,3.081551,169.9378,843.4262718
2015,Yes,6.006898,1,16367.17,14,0,No,Month-to-month,Yes,18.2156,184.9634,2710.705946
2016,Yes,13.15703,0,10315.72,7,0,Yes,Month-to-month,Yes,14.80885,172.4885,2097.707886
2017,Yes,7.346236,1,40783.52,10,1,No,Month-to-month,No,3.151239,245.1457,970.5121325
2018,Yes,9.531669,0,19920.22,15,2,No,Month-to-month,No,16.81532,230.1051,2095.701636
2019,Yes,10.62558,0,80176.6,16,0,No,Month-to-month,Yes,1.954899,252.624,655.8025029
2020,No,12.42693,2,8803.4,8,0,No,Month-to-month,Yes,5.111408,192.4567,722.0796766
2021,No,9.885262,1,76063.08,14,1,No,Two Year,No,11.42056,117.4392,1623.908651
2022,No,14.12411,1,50159.71,15,0,No,One year,Yes,8.954465,172.4404,1551.718247
2023,No,9.108143,0,29467.49,7,2,No,Two Year,No,7.387825,162.4608,1411.701061
2024,No,7.737367,0,28790.92,12,2,Yes,Two Year,No,3.943222,139.9816,822.774438
2025,No,9.905191,2,44485.5,14,0,No,Two Year,No,10.47338,104.9781,1428.669992
2026,Yes,12.07642,1,40939.24,13,2,No,Two Year,Yes,4.773251,232.6378,1557.79907
2027,Yes,9.643592,0,61142.96,15,2,No,Month-to-month,Yes,4.510318,137.4836,1068.481652
2028,Yes,9.596264,2,72734.86,9,0,No,One year,No,3.843142,167.4847,1349.319824
2029,Yes,10.95793,1,74948.35,11,2,No,One year,Yes,11.38469,275.1336,1731.015044
2030,Yes,14.54552,0,45693.25,11,2,No,Month-to-month,No,7.178731,132.4798,1421.45141
2031,No,8.591792,0,25686.47,6,1,No,Two Year,Yes,3.434965,169.9447,782.5670721
2032,No,5.837482,0,3640.46,11,1,No,Month-to-month,No,11.93639,104.9643,1399.828665
2033,No,6.146665,2,68631.52,10,1,No,Two Year,No,2.155733,114.9728,411.9057225
2034,No,8.904816,0,55306.54,13,3,No,Two Year,No,4.600655,159.965,733.0007061
2035,Yes,8.965014,0,32058.65,14,0,No,Month-to-month,No,7.376158,149.9378,1669.828557
2036,No,8.360793,0,98366.83,13,0,No,Two Year,Yes,4.573172,152.509,939.7724617
2037,Yes,12.32574,1,10533.21,12,1,No,Month-to-month,Yes,7.231407,149.9447,1388.550492
2038,Yes,10.62793,0,68487.6,11,3,No,One year,No,9.84106,212.6557,1501.582551
2039,No,8.215309,0,10879.84,12,0,No,Month-to-month,No,6.204958,104.9629,717.4865643
2040,No,9.117724,0,29149.35,10,1,No,Two Year,No,8.962444,172.4579,1172.296779
2041,No,10.83199,0,20185.24,6,0,No,Month-to-month,No,23.24675,159.9349,2309.357899
2042,No,13.33801,1,43121.53,12,0,No,Month-to-month,Yes,8.716735,144.9607,783.3606694
2043,Yes,11.02404,0,53952.59,7,1,No,Two Year,Yes,11.71454,277.6513,1757.837077
2044,Yes,7.365321,1,37794.12,12,0,No,Month-to-month,Yes,3.08799,159.9656,884.8222735
2045,Yes,9.485065,1,101907.8,11,0,No,Month-to-month,No,2.051002,242.6143,845.0925039
2046,No,8.256042,1,24218.05,12,2,No,Month-to-month,Yes,25.17478,160.0013,2341.106117
2047,Yes,11.47946,0,32075.69,10,0,Yes,Month-to-month,No,19.50558,174.9755,2077.919709
2048,No,11.81668,2,12429.48,16,0,No,Two Year,No,6.645141,152.4742,1350.573202
2049,No,12.20892,1,39939.55,11,2,No,Two Year,No,7.793232,117.4392,1297.061633
2050,Yes,10.73901,0,34531.07,9,0,No,Month-to-month,No,13.37596,230.1051,1670.352435
2051,Yes,16.47207,0,14646.58,13,1,No,Month-to-month,Yes,11.5352,172.4567,1680.552794
2052,No,9.50503,0,630.24,13,0,No,One year,No,6.025694,152.4798,892.5309234
2053,Yes,12.13919,1,48476.58,7,4,No,One year,Yes,2.051657,242.6106,1187.716662
2054,No,10.40481,0,7591.68,11,2,Yes,Two Year,Yes,8.082833,149.9776,980.4160232
2055,No,8.98954,0,9829.71,8,0,No,Month-to-month,Yes,2.654262,192.4404,500.6893216
2056,No,7.872117,1,6923.8,19,1,No,Two Year,No,2.104985,117.4858,626.494018
2057,No,9.056277,0,99291.94,13,4,No,Month-to-month,No,16.59389,127.4601,2130.220399
2058,No,10.65375,0,18610.56,11,1,Yes,Month-to-month,No,31.32024,107.4806,3022.776148
2059,No,5.006946,1,22745.33,14,0,No,Month-to-month,No,21.03542,102.4746,1784.938558
2060,Yes,12.89594,0,14987.31,14,1,No,One year,Yes,3.465896,232.624,1206.219227
2061,Yes,9.127013,0,54531.53,11,1,No,Month-to-month,No,12.4962,222.6281,2193.26463
2062,No,10.76672,0,22067.94,14,1,No,Two Year,Yes,13.63369,214.9663,1554.801608
2063,No,6.855385,0,10440.87,17,3,No,Two Year,No,11.75027,127.4421,1485.647596
2064,No,10.44859,0,38257.1,8,0,No,Month-to-month,No,10.32943,139.9816,1400.209666
2065,No,13.16243,0,8626.93,10,1,No,Month-to-month,Yes,8.333131,172.4624,1187.710162
2066,Yes,11.49389,1,41169.69,12,0,No,Month-to-month,Yes,9.602383,257.6513,1968.75769
2067,No,10.41256,0,51251.22,7,1,No,One year,Yes,22.37984,169.9447,2146.833629
2068,No,8.197798,0,53267.14,14,0,No,Month-to-month,No,9.061231,172.4579,1172.004801
2069,No,8.202699,1,47320.46,6,4,No,Two Year,Yes,2.402087,172.4624,561.6005724
2070,No,11.07391,1,67172.04,16,1,No,One year,No,12.85483,142.4526,1918.333346
2071,Yes,11.70709,0,15872.85,15,1,Yes,Month-to-month,Yes,5.430488,207.6386,1045.733553
2072,No,8.478086,0,26385.01,15,1,Yes,Two Year,No,5.26792,124.9781,592.6545248
2073,Yes,11.58551,0,30575.77,10,1,No,Month-to-month,No,6.799748,169.9378,965.3809411
2074,No,15.14143,0,127881.0,12,3,No,Two Year,No,8.954573,149.9598,967.4628508
2075,No,9.1274,0,52199.89,12,0,No,Month-to-month,No,2.499923,117.4872,843.6406855
2076,No,8.489595,0,44236.12,7,1,No,One year,Yes,8.084289,184.9853,1315.312803
2077,No,13.10202,0,48112.75,11,2,No,Month-to-month,No,7.978289,92.5018,832.638565
2078,Yes,4.407474,1,16944.5,18,1,No,Month-to-month,Yes,11.61721,252.624,1671.56323
2079,No,11.50735,1,60384.01,13,0,Yes,Two Year,No,26.27061,114.9838,2405.424259
2080,Yes,9.548649,0,116572.3,13,1,No,Month-to-month,No,9.881597,220.1323,1366.505082
2081,Yes,10.82715,1,10516.36,9,1,No,One year,Yes,4.969544,194.9663,1345.940597
2082,No,12.10717,1,41867.94,8,2,No,Two Year,No,14.86711,137.4392,1415.406657
2083,Yes,7.598834,0,16827.22,12,0,Yes,Month-to-month,No,12.47887,200.1652,1558.262612
2084,Yes,14.83322,1,86877.95,14,0,No,Month-to-month,No,2.958575,162.4827,531.0770713
2085,Yes,11.68917,2,45268.54,13,2,No,Month-to-month,No,9.955486,129.9778,1557.295826
2086,Yes,13.27431,1,60555.18,11,0,No,Month-to-month,Yes,17.08264,149.9447,2160.951234
2087,Yes,7.554437,0,21951.91,18,0,No,Month-to-month,Yes,12.12823,194.9744,1464.752497
2088,No,2.017746,0,15468.51,15,0,No,Month-to-month,Yes,9.832835,152.5104,1583.398883
2089,Yes,4.271704,0,10120.05,12,0,Yes,Month-to-month,Yes,3.737401,240.1149,1010.521133
2090,No,7.706983,1,2715.32,18,1,No,Two Year,Yes,4.791566,147.4564,1085.979242
2091,No,11.24791,1,100861.7,11,0,No,Two Year,Yes,22.04122,192.4705,2261.179586
2092,No,12.9485,1,27938.89,17,1,No,Two Year,No,6.86392,104.9781,1128.042592
2093,Yes,9.800684,1,41676.3,12,4,Yes,Month-to-month,Yes,5.855847,192.4404,768.3006696
2094,No,11.382,0,48821.75,11,1,No,One year,No,3.744207,117.4858,978.3026986
2095,No,9.080608,2,29246.74,11,1,No,Two Year,Yes,7.809364,152.4624,1572.631084
2096,Yes,10.74621,0,61915.61,13,2,No,Month-to-month,No,30.1778,230.1051,2978.208092
2097,Yes,10.7843,1,115414.9,14,3,No,Month-to-month,Yes,5.66162,172.4705,1478.422099
2098,Yes,14.23673,0,38228.16,15,0,No,Month-to-month,Yes,11.50316,232.6378,2050.942844
2099,Yes,9.977086,0,17492.71,13,2,No,Month-to-month,Yes,6.818283,217.484,1280.44084
2100,Yes,13.37836,0,19410.35,12,2,No,Month-to-month,No,10.48149,164.9785,1679.924727
2101,No,9.711712,0,4425.26,11,0,No,One year,Yes,5.459489,172.5104,773.1752584
2102,Yes,15.13968,0,13909.89,7,3,No,Month-to-month,Yes,6.363764,159.9642,845.9832801
2103,No,8.92305,0,53954.51,11,4,No,Two Year,No,12.03582,139.9678,1337.343299
2104,No,11.39908,0,65731.64,15,1,No,Month-to-month,No,11.07943,127.4421,1522.482247
2105,Yes,15.04815,0,13929.56,14,1,No,Two Year,Yes,13.0511,240.1149,1571.238893
2106,Yes,12.38804,0,41181.43,14,2,No,Month-to-month,Yes,18.381,202.4433,1943.652184
2107,Yes,9.25069,0,30997.05,18,0,No,Month-to-month,No,11.87278,107.4958,1464.845197
2108,Yes,5.432771,0,53235.48,13,1,No,Month-to-month,Yes,8.182907,172.4871,1178.372362
2109,No,7.228889,0,34098.95,13,0,No,Two Year,Yes,6.765777,137.4684,978.9249944
2110,Yes,13.2422,1,38302.75,8,1,No,Month-to-month,No,12.31839,142.4526,1821.920781
2111,Yes,9.493989,0,34604.65,10,0,No,Month-to-month,Yes,5.173292,232.6378,1366.649837
2112,Yes,5.512588,0,23646.52,14,2,No,Month-to-month,No,6.23273,172.4441,912.4311552
2113,Yes,9.767021,2,101807.8,13,2,No,Month-to-month,No,4.252913,242.6143,995.5630984
2114,Yes,5.985983,0,48531.85,13,0,No,Two Year,Yes,10.99952,220.1478,1794.594938
2115,Yes,10.72873,0,103435.7,14,2,No,Month-to-month,Yes,7.831744,159.9942,1016.19707
2116,Yes,17.82109,0,7521.18,11,0,No,Month-to-month,Yes,8.944195,174.991,1231.728594
2117,No,8.173993,0,6740.05,11,2,No,One year,Yes,19.72758,252.6378,2426.091797
2118,Yes,2.902962,0,78026.55,13,1,Yes,Month-to-month,No,5.003409,197.6288,1106.910603
2119,Yes,11.13286,1,9790.18,10,0,Yes,Month-to-month,Yes,11.53174,174.9768,1840.767702
2120,Yes,8.762474,0,40978.57,14,1,No,Two Year,Yes,14.29414,242.6326,1838.646452
2121,No,8.055983,2,83234.64,7,0,No,One year,Yes,28.28911,182.4538,2461.030222
2122,No,11.47448,0,29681.02,9,2,No,Month-to-month,No,27.98865,104.9643,2679.775265
2123,No,12.53895,1,66031.23,9,4,No,Two Year,No,15.2109,210.127,1875.199655
2124,No,11.38954,0,146782.3,12,2,No,Two Year,No,1.577215,92.45514,575.972228
2125,No,7.401544,0,31486.98,11,1,Yes,One year,No,16.85088,134.9509,1661.330631
2126,No,13.09285,0,21482.85,9,0,No,Month-to-month,No,16.6564,172.4441,1770.955679
2127,Yes,7.706837,0,42345.0,12,0,No,Month-to-month,No,8.275832,237.6549,2019.213435
2128,Yes,8.568928,1,40134.85,13,3,Yes,Month-to-month,Yes,1.789614,207.4673,568.2599017
2129,No,11.4707,1,54713.59,18,1,No,Month-to-month,No,5.943865,159.965,1039.286045
2130,Yes,12.54175,0,68269.35,15,1,No,Month-to-month,Yes,11.4255,192.4404,1452.597026
2131,Yes,9.521566,1,22823.11,16,1,No,Month-to-month,Yes,29.35795,277.6375,3232.873635
2132,Yes,13.1638,1,61362.22,12,1,Yes,Month-to-month,Yes,3.543665,149.9447,1121.849069
2133,Yes,11.78195,0,36887.34,16,2,No,One year,No,1.75453,220.1323,713.7053321
2134,No,9.011534,0,50354.57,15,1,No,One year,No,19.87069,149.9378,2472.105638
2135,Yes,6.210987,1,14048.76,13,1,No,Two Year,No,9.637159,202.6829,1639.666431
2136,Yes,7.576687,0,67252.64,14,0,No,Month-to-month,Yes,7.658218,277.6375,1417.62647
2137,Yes,8.398662,0,35925.24,11,0,No,Month-to-month,Yes,2.465822,242.6326,809.8918631
2138,No,8.494806,0,25895.26,8,1,No,Month-to-month,No,8.353798,139.9568,1117.452708
2139,Yes,12.46389,0,31637.52,18,1,No,One year,No,9.37017,255.1372,1428.317482
2140,No,15.98748,0,84810.48,12,0,No,Two Year,No,3.362461,127.4887,545.9811422
2141,No,9.543086,0,18708.42,15,1,No,Two Year,Yes,8.394454,184.9496,1566.320356
2142,Yes,3.866889,0,68822.79,15,1,No,Month-to-month,No,2.432366,107.4958,688.0396207
2143,Yes,5.57797,0,64945.46,13,1,Yes,Month-to-month,No,4.044068,104.9629,694.3512691
2144,Yes,8.386358,0,50160.82,12,0,Yes,Month-to-month,No,13.17391,127.4958,1179.636227
2145,Yes,14.93471,0,22622.48,12,0,No,Two Year,No,1.375567,235.1591,840.8676674
2146,Yes,13.19778,2,53358.81,9,0,No,Month-to-month,No,24.34252,202.6362,3276.40737
2147,Yes,14.58236,0,30303.35,16,2,No,Two Year,No,2.301376,225.1457,1408.898779
2148,No,10.01972,0,27135.0,8,2,No,Two Year,No,16.64818,92.45514,1923.285458
2149,No,8.245298,1,21345.51,13,0,No,Month-to-month,No,4.564096,149.9378,1113.404715
2150,Yes,14.78858,0,22626.3,18,0,No,Month-to-month,No,5.29727,132.466,1326.549878
2151,Yes,7.841697,0,36532.31,7,4,No,Month-to-month,No,5.099454,212.6228,1362.860416
2152,No,8.992821,1,42912.49,12,2,No,Month-to-month,No,6.03955,124.9781,685.3879681
2153,No,17.03765,1,4855.88,11,1,Yes,One year,Yes,4.749684,124.9607,982.9569892
2154,No,8.376945,0,30543.93,13,3,No,One year,Yes,21.61867,144.9607,1871.706612
2155,Yes,13.3061,0,19284.89,11,1,No,Month-to-month,No,15.51194,222.65,2196.073405
2156,No,17.14612,0,44107.0,12,1,No,Two Year,No,1.319201,107.4806,646.5215872
2157,No,6.618072,0,32849.77,12,0,No,Month-to-month,Yes,8.66647,160.0013,1094.644005
2158,Yes,10.61107,0,4795.94,8,3,Yes,Month-to-month,No,2.748652,235.1591,840.6246629
2159,Yes,5.574893,0,44034.11,9,1,Yes,Month-to-month,Yes,2.830635,240.1149,753.4677251
2160,Yes,10.29493,0,55836.3,9,1,No,Two Year,Yes,5.423869,184.9496,1179.381802
2161,Yes,8.805561,0,7321.37,9,1,No,One year,Yes,12.09638,222.6326,2028.886621
2162,No,13.65356,1,70673.64,9,1,No,Month-to-month,No,7.117565,117.4686,1133.237154
2163,Yes,12.10685,1,62998.7,11,0,No,Month-to-month,No,6.575242,159.9349,727.0646246
2164,Yes,13.35871,0,60751.35,12,2,Yes,Two Year,Yes,9.951059,262.6106,1539.085061
2165,Yes,13.22236,0,26284.13,7,0,No,Month-to-month,No,7.890163,210.127,1291.871722
2166,No,10.7445,0,64117.45,8,0,No,Month-to-month,Yes,1.230987,147.4713,394.202773
2167,Yes,6.488715,1,23691.5,14,0,Yes,Two Year,Yes,1.650984,247.6647,1328.483312
2168,Yes,14.3374,1,17274.61,6,2,No,Month-to-month,Yes,5.237873,197.4725,1249.287563
2169,No,14.15632,1,52089.36,11,3,No,Two Year,Yes,17.13556,194.9882,1693.253857
2170,Yes,16.57893,1,44186.7,14,0,No,Two Year,No,3.708394,162.447,883.6816755
2171,Yes,6.212355,0,102090.5,12,0,No,Month-to-month,No,5.582839,200.1465,1146.224262
2172,No,9.330391,0,39569.58,12,1,No,Month-to-month,No,16.02992,117.4835,1806.59355
2173,Yes,8.615047,2,4033.46,14,2,No,Month-to-month,Yes,3.523461,197.484,1173.915894
2174,Yes,12.02949,1,11970.69,13,1,No,Month-to-month,No,7.535729,114.9658,965.7588051
2175,Yes,12.47818,1,18205.32,13,2,No,Month-to-month,Yes,9.759887,172.4733,1175.631327
2176,No,6.751421,1,26012.53,11,2,No,Month-to-month,No,30.7698,117.4835,2744.394944
2177,No,11.98767,1,27386.37,12,4,No,Two Year,No,12.43721,202.65,1980.207923
2178,No,9.452414,1,24728.28,10,1,No,Two Year,Yes,6.739405,245.175,1344.476361
2179,Yes,13.7331,0,47079.18,11,2,No,Month-to-month,No,3.383778,207.6094,762.0564475
2180,No,6.098505,1,38310.04,13,0,No,Two Year,No,4.632153,137.4392,945.5166208
2181,No,8.976742,0,35022.32,9,0,No,Two Year,No,1.900671,124.9781,516.253628
2182,Yes,13.47294,0,27252.38,12,0,No,Month-to-month,Yes,6.074592,220.1478,1197.913731
2183,No,12.66401,1,72603.49,13,1,No,Month-to-month,No,16.04075,134.9509,1321.951163
